System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
6394,Keith,Thomson,Keith,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6466,Margot,Thomson,Margot,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7034,Mary D,Thomson,Mary,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
634,John,Thomson of Duddingston,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
386,Richard,Thomson,,,,Individual,,,
6533,Ross,Thomson,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5974,V,Thomson,V,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7033,W C G,Thomson,W,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7986,Grant,Thorburn,,,,Individual,Person,Subject Person : Sitter,
6653,Susan,Thores,,,,,Person,"Production Person (pri & sec), Production Person (primary)",Female
7634,Robert John,Thornton,,,,Individual,Person,Subject Person : Sitter,
636,Valerie,Thornton,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8413,Robert,Thoroton,Robert,,,Individual,Person,Subject Person : Sitter,
7987,John,Thurston,,,,Individual,Person,"Production Person (pri & sec) : Draughtsman, Production Person (secondary) : Draughtsman",
482,Francis,Thwaites,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8412,Michael,Tijou,Michael,,,Individual,Person,"Production Person (pri & sec) : Engraver and Publisher/printseller, Production Person (secondary) : Engraver and Publisher/printseller",
6380,V,Timmins,V,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
855,Annis,Timpson,Annis,,,Individual,Person,,
7675,", , Jacopo, Jacopo Robusti","Tintoretto, Dingtuolietuo, Robusti, Tintoretto",,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7912,Wilhelm,Tischbein,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
5857,Hans,Tisdall,Hans,,,,Person,"Production Person (pri & sec) : weaver, Production Person (primary) : weaver",Male
600,0,"Titian, school of",,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8058,Robert Bentley,Todd,,,,Individual,Person,Subject Person : Sitter,
425,Mary,Tovey (Mother of Sitter),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1538,Donald Francis,Tovey,Donald,"Sir, BA, MUSD, MMUS",,Individual,Person,"Acquisition Source : donor, Subject Person : Sitter",Male
25,0,Toyukuni II,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
7844,Giuliano,Traballesi,,,,Individual,Person,"Production Person (pri & sec) : Artist (""del.""), Production Person (pri & sec) : Designer, Production Person (secondary) : Artist (""del.""), Production Person (secondary) : Designer",
8241,Sara,Traverso,,,,,Person,Cataloguer,
640,Julian,Trevelyan,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
926,Robert,Trotter,,,,Individual,Person,Subject Person : Sitter,Male
2090,Robert Durant,Trotter,Robert,Mr,,,Person,Depositor,Male
7937,Thomas,Trotter,,,,Individual,Person,Subject Person : Sitter,
7863,John,Trusler,,,,Individual,Person,Subject Person : Sitter,
6684,Hugh,Tuckerman,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
691,Jennifer J,Tuffs,Jennie,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
525,J,Tulloch,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6330,Isobel,Turley,Isobel,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7581,Michael T R B,Turnbull,Michael,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7035,Sheila,Turnbull,Sheila,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7629,William,Turnbull,,,,Individual,Person,Subject Person : Sitter,
7988,Charles,Turner,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
5979,Colin,Turner,Colin,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7762,Daniel,Turner,,,,Individual,Person,Subject Person : Sitter,
6311,Doreen,Turner,Doreen,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1492,William,Turner,William,Sir,KCB DCL LLD ScD MB MRCS FRCSE Hon FRCSEng FRS,Individual,Person,Subject Person : Sitter,Male
8276,Luc,Tuymans,Luc,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Acquisition Source : donor",Male
8109,Joseph,Tymewell,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",Male
136,Gill,Tyson,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6560,Monika L.,Uecher,Monika,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7580,Monika L I,Uecker,Monika,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
6550,,Underwood,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7579,Roselyn M,Underwood,Roselyn,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
585,,University of Edinburgh,,,,Institution,Corporate,"Document Publisher, Controlling Institution, Current Owner",
7420,,The University of Edinburgh,,,,,Corporate,"Document Publisher, Controlling Institution, Current Owner",
134,0,"Unkkown Sculptor, possibly Webster",,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
1411,,Unknown,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Printer, Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Cartographer, Production Person (pri & sec) : Sculptor, Production Person (pri & sec) : Printmaker, Production Person (pri & sec) : caster, Production Person (pri & sec) : Painter, Production Person (pri & sec) : Lithographer, Production Person (pri & sec) : after, Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Maker, Production Person (pri & sec) : Manufacturer, Production Person (pri & sec) : Photographer, Production Person (primary), Production Person (primary) : Printer, Production Person (primary) : Copyist, Production Person (primary) : Cartographer, Production Person (primary) : Sculptor, Production Person (primary) : Printmaker, Production Person (primary) : caster, Production Person (primary) : Painter, Production Person (primary) : after, Production Person (primary) : Artist, Production Person (primary) : Author, Production Person (primary) : Engraver, Production Person (primary) : Maker, Production Person (primary) : Manufacturer, Production Person (secondary) : Copyist, Production Person (secondary) : Draftsman, Production Person (secondary) : Lithographer, Production Person (secondary) : Artist, Production Person (secondary) : Engraver, Production Person (secondary) : Photographer, Subject Person : Sitter",
6413,R,Urgolini (?),R,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1914,Donald,Urquhart,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6419,Eric,Urquhart,Eric,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
645,Maurice,Utrillo,Maurice,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8009,Thomas,Uwins,,,,Individual,Person,"Production Person (pri & sec) : Draughtsman, Production Person (secondary) : Draughtsman",
8767,Jan,Vaibaraite,Jan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7578,Anthony J,Valentine,Anthony,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8190,J.I.,Valesio,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6003,John B,Vallely,John,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6564,Shona,Van Dam,Shona,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
34,Adam Frans,Van der Meulen (signed V Meulen Fc),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
272,Kees,van Dongen,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7619,George,Vance,,,,Individual,Person,Subject Person : Sitter,
7794,John,Vanderbank,,,the younger,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7917,Benjamin,Vandergucht,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7751,Michael,Vandergucht,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
924,Andrew,Vans Dunlop,Andrew,M.D.,,Individual,Person,Subject Person : Sitter,Male
702,"Pietro della, Pietro","Vecchia, Muttoni",Pietro,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6616,Susan,Veitch,Susan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
790,Adrian van de,Velde,Adrian van de,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (pri & sec) : attributed to, Production Person (primary) : Artist, Production Person (primary) : attributed to",Male
639,Willem van de,Velde,,,II,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7972,Giovanni,Vendramini,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
7688,Tobias,Venner,,,,Individual,Person,Subject Person : Sitter,
6947,Colin,Vernall,Colin,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
279,Paolo,"Veronese, studio of",,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7780,George,Vertue,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
8864,,Victoria Miro Gallery,,,,,Corporate,"Provenance Person, Acquisition Source : vendor",
7994,John Painter,Vincent,,,,Individual,Person,Subject Person : Sitter,
7778,Bernhard,Vogel,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
43,Ken,Vogel,,,,Individual,,Current Owner,
8202,Johann,Volckamer,,,,Individual,Person,Subject Person : Sitter,
8964,Ambroise,Vollard,Ambroise,,,,Person,"Production Person (pri & sec) : Publisher/printer, Production Person (primary) : Publisher/printer",
162,Sylvia,von Hartmann,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
258,Hubert,von Herkomer,,Sir,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
1609,Paul de,Vos,Paul,,,Individual,Person,"Production Person (pri & sec) : attributed to, Production Person (primary) : attributed to",
7650,Abraham de,Vries,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
8886,Georgia,Vullinghs,,,,,Person,Cataloguer,
8899,,Waddell,,Miss,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
7583,Gavin,Waddell,Gavin,,,,Person,"Production Person (pri & sec), Production Person (primary)",Male
5725,Conrad Hal,Waddington,C.H.,,CBE FRS FRSE,Individual,Person,Subject Person : Sitter,Male
8019,Thomas Charles,Wageman,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Engraver and Painter, Production Person (primary) : Engraver and Painter, Production Person (secondary) : Painter",Male
8051,Friedrich,Wagner,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
8662,Johan,Wahlgren,Johan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5883,Christopher,Waite,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
8227,Thomas,Wakley,,,,Individual,Person,Subject Person : Sitter,
681,William,Walcot,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7840,Anthony,Walker,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
684,Frances,Walker,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6892,Frances M.,Walker,Frances,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8307,Francis M.,Walker,Francis,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6420,Hazel,Walker,Hazel,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6678,Ruth,Walker,,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6952,Simone,Walker,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8027,William,Walker,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
