System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
8958,James,Shand,Jimmy,Sir,MBE,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
4163,Robert,Shanks,Robert,Dr,,Individual,Person,Acquisition Source : donor,
3880,Catherine,Sharp,Catherine,Mrs,,Individual,Person,Acquisition Source : donor,Female
4136,James,Sharp,James,,,Individual,Person,Subject Person,
4998,,Sharpe,,,,Individual,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
3382,Charles Kirkpatrick,Sharpe,Charles,,,Individual,Person,Subject Person,
1357,Eliza,Sharpe,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1555,H.,Sharpe,,,,,Person,"Production Person (pri & sec) : Printer, Production Person (secondary) : Printer",
1358,Louisa,Sharpe,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5006,,Shaw,,,,Individual,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
1360,Byam,Shaw,,,,Individual,,"Production Person (pri & sec) : Printmaker, Production Person (pri & sec) : Artist, Production Person (pri & sec) : Engraver, Production Person (primary) : Printmaker, Production Person (primary) : Artist, Production Person (primary) : Engraver",
1359,George Baird,Shaw,George B.,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4693,James,Shaw,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
2602,William,Shaw,William,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2873,Christian,Shean,Christian,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1361,Henry Chawner,Shenton,Henry Chawner,,I,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1948,,Shepherd & Sutton,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1362,Thomas Hosmer,Shepherd,Thomas H.,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (primary) : Artist, Production Person (primary) : Author",
2590,Leslie,Sheppard,Leslie,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1363,Claude Allin,Shepperson,Claude Allin,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2451,R.R.,Shields,R.R.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
556,William,Shiels,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Painter, Production Person (primary) : Artist",Male
4583,Charles,Shipley,,Sir,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
4165,Andrew A.,Shivas,Andrew,,,Individual,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker, Acquisition Source : donor",
4164,Isabel,Shivas,Isabel,Mrs,,Individual,Person,"Acquisition Source, Acquisition Source : donor",Female
2860,Burkat,Shudi,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4282,Robert,Sibbald,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Dedicatee, Production Person (pri & sec) : Annotator, Production Person (pri & sec) : Recipient, Production Person (pri & sec) : Compiler, Production Person (pri & sec) : Author, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Dedicatee, Production Person (primary) : Annotator, Production Person (primary) : Recipient, Production Person (primary) : Compiler, Production Person (primary) : Author",
1966,,Siccama,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3993,Harriet,Siddons,Harriet,,,Individual,Person,Subject Person,
4121,Sarah,Siddons,Sarah,,,Individual,Person,Subject Person,
2145,,Siering,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4655,Andreas,Silbereysen [or Silbereisen],,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
4466,George,Silcotte,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
2797,,Silvani & Smith,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2347,,Simiot & Tabard,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2560,,Simiot and Brelet,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2142,,Simiot et Brelet,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2170,Jacques François,Simiot,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4467,Mary,Simmons,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
4468,Samuel,Simmons,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
2414,,Simpson,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1364,William,Simpson,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Lithographer, Production Person (primary) : Draftsman, Production Person (secondary) : Lithographer",
1365,Henry,Singleton,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2324,E,Sioli,E,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2337,,Sioma (trade name used by Burns|&|Co.),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1366,G,Skelt,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (secondary) : Printer",
1367,James,Skene,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Artist, Production Person (secondary) : Copyist",
3103,Colin Marshall,Skinner,Colin,,,,Person,Acquisition Source : donor,
4868,Ernest,Skinner,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4888,Monier,Skinner,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
3104,Phyllis Barbara,Skinner,Phyllis,,,Individual,Person,Acquisition Source : donor,
4166,Sue,Skinner,Sue,,,Individual,Person,Acquisition Source : donor,
4353,Thomas,Skinner,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4335,William,Skinner,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Surveyor, Production Person (primary), Production Person (primary) : Associated Person, Production Person (primary) : Surveyor",
2848,Benjamin,Slade,Benjamin,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7460,,Slater,,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
59,John,Slezer,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Draughtsman, Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Surveyor, Production Person (primary) : Draughtsman, Production Person (primary) : Artist, Production Person (primary) : Author",
4304,Hans,Sloane,,,,Individual,,"Production Person (pri & sec) : Recipient, Production Person (primary) : Recipient",
4942,Pieter,Sluiter,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
4821,Thomas,Smart,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
1368,Anker,Smith,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4167,Archibald A.,Smith,Archibald,,Esq,Individual,Person,Acquisition Source : donor,
379,Colvin,Smith,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Painter, Production Person (primary) : Artist",Male
4587,David,Smith,,,of Methven,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
1369,Edward,Smith,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2642,G,Smith,G,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1370,G. B.,Smith,G. B.,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1526,George Adam,Smith,George,"MA, FBA, Hon DD, Hon LLD, Hon LittD",,Individual,Person,"Production Person (pri & sec), Production Person (primary), Subject Person : Sitter",Male
2649,Henry,Smith,Henry,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1371,Hezekiah Wright,Smith,Hezekiah Wright,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
3358,James,Smith,James,Rev,,Individual,Person,Subject Person,
4704,James,Smith,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Draughtsman, Production Person (primary), Production Person (primary) : Associated Person, Production Person (primary) : Surveyor, Production Person (primary) : Draughtsman",
1372,John,Smith,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1373,John Orrin,Smith,John Orrin,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1580,John Raphael,Smith,John Raphael,,,,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
4753,Joseph,Smith,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
4169,M,Smith,M,Mrs,,Individual,Person,Acquisition Source : donor,Female
4168,Richard,Smith,Richard,Dr,,Individual,Person,Acquisition Source : donor,
4131,Richard John,Smith,,,,Individual,Person,Subject Person,
4129,Sydney,Smith,Sydney,,,Individual,Person,Subject Person,
4639,Thomas,Smith,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
1374,William,Smith,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6966,,Smith-Watkins,,,,Business,Corporate,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
4865,Major,Smyth,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
4170,Ysenda Mabel,Smythe,Ysenda,,,Individual,Person,Acquisition Source : donor,
2894,John,Snetzler,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1375,A.,Sneyd,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (primary) : Draftsman",
2762,Milliens,Société,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2239,,Söderberg,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2822,,Sold by John Grey,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1376,Abraham,Solomon,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1377,Paulus van,Somer,Paulus van,, I,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4122,John,Somers,John,Baron,,Individual,Person,Subject Person,
2969,,Soprani,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7233,Fernando,Sor,Fernando,,,Individual,Person,"Production Person (pri & sec) : Associated Musician, Production Person (secondary) : Associated Musician",
1755,,Soriot,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
5219,,Sotheby's,,,,Auctioneer,Corporate,"Reattribution Person, Acquisition Source : donor, Acquisition Source : vendor, Valuation Person",
2350,Jeremy,Soulsby,Jeremy,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2905,,Soustouznjk,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4087,Robert,Southey,,,,Individual,Person,Subject Person,
4469,Michael,Sparke,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
4699,Michael,Sparke,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
7333,Phillip Jacob,Specken,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
